,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
207,weekday,497.9494827104111,248.97474135520554,Entire home/apt,1,4.0,False,9.0,93.0,2.34781,48.86047,0.5651050098791458
208,weekday,718.1470780128624,359.0735390064312,Entire home/apt,1,4.0,False,9.0,93.0,2.341,48.865,1.273229754849592
209,weekday,773.8372634914717,386.91863174573587,Entire home/apt,2,5.0,False,9.0,92.0,2.35806,48.867090000000005,1.2330419892220612
210,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,10.0,100.0,2.3606,48.86244,0.8707228576785898
211,weekday,460.90036350079225,230.45018175039613,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422501815791652
212,weekday,504.9398825612825,252.46994128064125,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.4224886899048914
213,weekday,593.018920682263,296.5094603411315,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422501781578931
214,weekday,569.9506011743872,284.9753005871936,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.4224863053196355
215,weekday,548.9794016217728,274.4897008108864,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422468557538048
216,weekday,637.0584397427533,318.52921987137665,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422490347310585
217,weekday,681.3309721316059,340.66548606580295,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.42250183269211
218,weekday,1121.2601360797837,560.6300680398919,Private room,2,4.0,True,10.0,100.0,2.3280000000000003,48.871,2.4224946542229517
219,weekday,382.1418585143071,191.07092925715355,Entire home/apt,1,2.0,False,10.0,93.0,2.34486,48.86528,1.1281510035094815
220,weekday,532.9014819647684,266.4507409823842,Entire home/apt,1,2.0,False,10.0,100.0,2.346,48.86600000000001,1.1595181663997274
221,weekday,462.06543014260416,231.03271507130208,Entire home/apt,1,4.0,False,9.0,84.0,2.34717,48.87366,1.9436880509130616
222,weekday,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,8.0,86.0,2.34,48.855,0.9510950248251124
223,weekday,289.4025538260789,144.70127691303944,Entire home/apt,1,2.0,True,10.0,95.0,2.35744,48.86321,0.814800932235915
224,weekday,1227.980240469755,613.9901202348775,Entire home/apt,2,6.0,False,10.0,98.0,2.32864,48.85581,1.7703074947336608
225,weekday,472.55102991891135,236.27551495945568,Entire home/apt,1,2.0,True,10.0,100.0,2.331,48.868,2.039464584475825
226,weekday,364.8988722154907,182.44943610774536,Entire home/apt,0,3.0,False,9.0,94.0,2.36084,48.86152,0.8097165411769748
227,weekday,487.4638829341038,243.7319414670519,Private room,1,2.0,False,9.0,93.0,2.3287400000000003,48.87944,3.0927226880393506
228,weekday,334.607139528381,167.3035697641905,Entire home/apt,1,2.0,False,9.0,92.0,2.34721,48.86836,1.3724417161346023
229,weekday,308.04362009506946,154.02181004753473,Private room,1,2.0,False,9.0,94.0,2.34466,48.87305,1.925944502160108
230,weekday,433.1717774256688,216.5858887128344,Entire home/apt,1,2.0,True,9.0,95.0,2.343,48.853,0.8175485187742635
231,weekday,3081.834280920869,1540.9171404604344,Entire home/apt,3,6.0,False,10.0,100.0,2.33795,48.86356,1.3349907056080617
232,weekday,356.7434057228074,178.3717028614037,Entire home/apt,1,2.0,True,10.0,85.0,2.36608,48.86404,1.283230447919123
233,weekday,262.8390343927673,131.41951719638365,Entire home/apt,0,2.0,False,10.0,90.0,2.35211,48.86639,1.092994271560455
234,weekday,318.29620654301425,159.14810327150713,Entire home/apt,1,3.0,False,9.0,92.0,2.33106,48.87579,2.6638718473426164
235,weekday,474.6481498741728,237.3240749370864,Entire home/apt,1,4.0,False,9.0,100.0,2.33327,48.86513,1.7166539666812126
236,weekday,602.3394538167584,301.1697269083792,Entire home/apt,1,2.0,True,10.0,97.0,2.34363,48.86178,0.8848487093713399
237,weekday,301.053220244198,150.526610122099,Entire home/apt,1,2.0,False,9.0,92.0,2.35641,48.85267,0.5098000445006406
238,weekday,445.52148382887503,222.76074191443752,Private room,1,2.0,False,6.0,80.0,2.34245,48.86536,1.2352207137539593
239,weekday,401.4819647683848,200.7409823841924,Private room,1,2.0,False,10.0,96.0,2.342,48.86488,1.2146227831106524
240,weekday,289.4025538260789,144.70127691303944,Entire home/apt,0,2.0,False,10.0,95.0,2.35753,48.86337,0.8336944012850456
241,weekday,243.0329014819648,121.5164507409824,Entire home/apt,0,2.0,False,9.0,90.0,2.3315200000000003,48.86901,2.0825723216599807
242,weekday,726.3025445055457,363.15127225277286,Entire home/apt,0,3.0,False,10.0,100.0,2.32935,48.8572,1.717642463593518
243,weekday,419.4239910522882,209.7119955261441,Entire home/apt,1,4.0,False,10.0,93.0,2.355,48.868,1.281663815632658
244,weekday,720.4772112964862,360.2386056482431,Private room,1,2.0,False,10.0,100.0,2.32588,48.86918,2.4184400345253074
245,weekday,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,9.0,90.0,2.36138,48.861990000000006,0.8743680710775394
246,weekday,327.1507130207848,163.5753565103924,Private room,1,2.0,False,10.0,95.0,2.3357,48.87593,2.4892195342237304
247,weekday,583.6983875477678,291.8491937738839,Private room,1,2.0,False,10.0,100.0,2.33078,48.86414,1.817873981796392
248,weekday,500.2796159940349,250.13980799701744,Private room,1,2.0,False,10.0,100.0,2.33189,48.86475,1.7797977514763816
249,weekday,491.19209618790194,245.59604809395097,Private room,1,2.0,False,8.0,80.0,2.34186,48.86156,0.9724743829494572
250,weekday,266.334234318203,133.1671171591015,Entire home/apt,0,2.0,False,9.0,96.0,2.34789,48.86911,1.439125955190098
251,weekday,536.1636685618417,268.0818342809209,Entire home/apt,0,5.0,False,9.0,93.0,2.34928,48.8693,1.4381309469692098
252,weekday,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,10.0,95.0,2.3481,48.86952,1.4797079198924648
253,weekday,530.5713486811446,265.2856743405723,Private room,1,2.0,False,9.0,94.0,2.332,48.87,2.1319571848319314
254,weekday,219.73156864572653,109.86578432286326,Private room,1,2.0,False,10.0,91.0,2.3592,48.8735,1.9409887268009451
255,weekday,222.29471525771277,111.14735762885638,Private room,1,2.0,False,9.0,92.0,2.36113,48.87427,2.0618173890482967
256,weekday,241.63482151179048,120.81741075589524,Private room,1,2.0,False,10.0,80.0,2.36101,48.87368,1.9966066416597
257,weekday,521.2508155466493,260.62540777332464,Entire home/apt,1,3.0,False,8.0,97.0,2.33615,48.86379,1.4582848231993168
258,weekday,252.35343461646008,126.17671730823004,Private room,0,2.0,False,8.0,78.0,2.34715,48.86867,1.4066842219761897
259,weekday,391.22937832043993,195.61468916021997,Private room,1,2.0,False,10.0,60.0,2.33344,48.85381,1.4490043327164022
260,weekday,430.8416441420449,215.42082207102246,Private room,1,3.0,False,9.0,90.0,2.3338400000000004,48.85394,1.4172889157013964
261,weekday,613.9901202348775,306.99506011743875,Entire home/apt,1,3.0,False,8.0,100.0,2.32595,48.85476,1.9758994172625084
262,weekday,660.1267592506291,330.06337962531455,Entire home/apt,1,5.0,False,8.0,84.0,2.34582,48.86143,0.7418617150859571
263,weekday,364.432845558766,182.216422779383,Private room,1,2.0,False,10.0,100.0,2.32992,48.87486,2.6340014972772354
264,weekday,184.08052940628204,92.04026470314102,Entire home/apt,1,2.0,False,8.0,90.0,2.34858,48.8694,1.4589462613449982
265,weekday,311.3058066921428,155.6529033460714,Entire home/apt,1,3.0,False,9.0,94.0,2.31445,48.87938,3.784126405010358
266,weekday,686.9232920123031,343.46164600615157,Entire home/apt,1,4.0,False,9.0,83.0,2.34632,48.86918,1.4792371783453797
267,weekday,969.8014726442352,484.9007363221176,Entire home/apt,2,6.0,False,10.0,83.0,2.3462,48.86968,1.5347627864847495
268,weekday,252.81946127318483,126.40973063659241,Entire home/apt,1,2.0,True,10.0,97.0,2.329,48.879,3.041695994236045
269,weekday,683.4280920868674,341.7140460434337,Private room,1,2.0,False,10.0,94.0,2.36561,48.86433,1.2786894532874002
270,weekday,463.46351011277847,231.73175505638923,Entire home/apt,1,3.0,False,10.0,96.0,2.3546400000000003,48.85143,0.5877116122579334
271,weekday,327.61673967750954,163.80836983875477,Entire home/apt,0,2.0,False,10.0,93.0,2.33815,48.86994,1.83197708829106
272,weekday,770.342063566036,385.171031783018,Entire home/apt,1,4.0,False,9.0,88.0,2.34566,48.86568,1.1386205649034318
273,weekday,183.1484760928325,91.57423804641626,Entire home/apt,0,2.0,False,7.0,79.0,2.35257,48.87471,2.016930893516073
274,weekday,280.3150340199459,140.15751700997296,Entire home/apt,1,2.0,False,9.0,91.0,2.35911,48.86385,0.93455514516418
275,weekday,616.0872401901389,308.04362009506946,Entire home/apt,1,4.0,False,8.0,80.0,2.36124,48.86681,1.2979793122988943
276,weekday,800.6337962531458,400.3168981265729,Entire home/apt,2,4.0,False,8.0,80.0,2.333,48.865,1.7252567989430896
277,weekday,318.29620654301425,159.14810327150713,Private room,1,4.0,False,9.0,89.0,2.34901,48.86600000000001,1.083863625894262
278,weekday,235.80948830273093,117.90474415136546,Private room,0,3.0,False,9.0,87.0,2.34919,48.86456,0.926052517673114
279,weekday,433.1717774256688,216.5858887128344,Entire home/apt,1,4.0,False,10.0,95.0,2.3302400000000003,48.873740000000005,2.523692334856376
280,weekday,675.272625594184,337.636312797092,Entire home/apt,1,6.0,False,9.0,80.0,2.35495,48.8677,1.2481260374342538
281,weekday,290.5676204678908,145.2838102339454,Entire home/apt,0,2.0,False,10.0,87.0,2.34721,48.86643,1.1692038671040368
282,weekday,425.0163109329854,212.5081554664927,Entire home/apt,0,3.0,False,9.0,90.0,2.34729,48.86629,1.1525725265076834
283,weekday,462.06543014260416,231.03271507130208,Entire home/apt,0,4.0,False,10.0,87.0,2.34904,48.86545,1.0242148314871575
284,weekday,275.6547674526983,137.82738372634915,Entire home/apt,0,2.0,False,9.0,92.0,2.343,48.874,2.065571322193246
285,weekday,365.8309255289402,182.9154627644701,Entire home/apt,0,3.0,False,9.0,84.0,2.35981,48.86685,1.255061258251448
286,weekday,289.4025538260789,144.70127691303944,Entire home/apt,0,2.0,False,10.0,94.0,2.34534,48.87383,1.9944612196553828
287,weekday,576.7079876968962,288.3539938484481,Private room,1,2.0,False,10.0,100.0,2.3358,48.8727,2.18200543924944
288,weekday,407.7733246341691,203.88666231708456,Entire home/apt,1,2.0,True,10.0,94.0,2.35947,48.866620000000005,1.22155797930261
289,weekday,631.2331065336938,315.6165532668469,Entire home/apt,1,4.0,True,10.0,96.0,2.34488,48.8671,1.3053499356020146
290,weekday,385.6370584397428,192.8185292198714,Entire home/apt,1,2.0,True,10.0,91.0,2.33905,48.8677,1.5939974429847965
291,weekday,968.403392674061,484.2016963370305,Entire home/apt,2,6.0,False,10.0,99.0,2.34768,48.86719,1.2379987101341627
292,weekday,968.403392674061,484.2016963370305,Entire home/apt,2,6.0,False,10.0,99.0,2.34796,48.866620000000005,1.171396749433076
293,weekday,808.3232360891043,404.16161804455214,Entire home/apt,1,4.0,True,10.0,99.0,2.35169,48.86855,1.3343640350248511
294,weekday,242.56687482524,121.28343741262,Entire home/apt,0,2.0,False,8.0,82.0,2.3469,48.85791,0.4540598370126801
295,weekday,290.3346071395284,145.1673035697642,Entire home/apt,1,4.0,False,7.0,83.0,2.3589900000000004,48.86602,1.1463123358511005
296,weekday,349.7530058719359,174.87650293596795,Private room,1,2.0,False,10.0,100.0,2.33509,48.8674,1.76841629801863
297,weekday,785.4879299095909,392.74396495479544,Entire home/apt,2,4.0,False,9.0,91.0,2.356,48.864,0.8600946272377257
298,weekday,312.7038866623171,156.35194333115854,Entire home/apt,0,2.0,False,9.0,87.0,2.36539,48.86409,1.2488167864679007
299,weekday,1660.4529779103366,830.2264889551683,Private room,3,6.0,False,10.0,80.0,2.33766,48.871590000000005,2.003326765257391
300,weekday,378.4136452605089,189.20682263025444,Private room,1,2.0,False,10.0,92.0,2.33945,48.87189,1.9627986881203472
301,weekday,511.4642557554293,255.73212787771465,Private room,1,3.0,False,10.0,93.0,2.32873,48.8786,3.0168551092076465
302,weekday,927.3930468822816,463.6965234411408,Private room,2,5.0,False,9.0,73.0,2.32658,48.8767,2.948209979075172
303,weekday,376.5495386336098,188.2747693168049,Entire home/apt,1,3.0,False,8.0,78.0,2.3488900000000004,48.87052,1.576689863260594
304,weekday,504.47385590455775,252.23692795227888,Private room,1,2.0,False,10.0,100.0,2.33934,48.86534,1.3849398277356362
305,weekday,379.3456985739584,189.6728492869792,Private room,1,2.0,False,9.0,94.0,2.34239,48.86514,1.2186895985942745
306,weekday,357.4424457078945,178.72122285394724,Private room,1,2.0,False,10.0,80.0,2.341,48.864,1.1937593436971354
307,weekday,751.467983968683,375.7339919843415,Private room,2,4.0,False,10.0,100.0,2.341,48.864,1.1937778543668116
308,weekday,243.0329014819648,121.5164507409824,Private room,1,2.0,False,9.0,95.0,2.34631,48.85046,0.8269390876171355
309,weekday,248.625221362662,124.312610681331,Entire home/apt,0,2.0,False,9.0,94.0,2.356,48.85719,0.2485366002876869
310,weekday,392.62745829061424,196.31372914530712,Entire home/apt,0,2.0,True,10.0,99.0,2.32443,48.8694,2.5196341574548726
311,weekday,379.3456985739584,189.6728492869792,Private room,1,2.0,False,10.0,94.0,2.349,48.862,0.6635228029216268
312,weekday,423.3852176344487,211.69260881722434,Private room,1,2.0,False,10.0,87.0,2.34785,48.86122,0.629710301499883
313,weekday,573.2127877714605,286.60639388573026,Entire home/apt,1,6.0,False,10.0,94.0,2.339,48.875,2.283712791441647
314,weekday,507.2700158449064,253.6350079224532,Private room,1,2.0,False,10.0,100.0,2.337,48.869,1.801145021710932
315,weekday,486.5318296206543,243.26591481032716,Entire home/apt,1,2.0,False,10.0,100.0,2.35456,48.85754,0.1715043891777377
316,weekday,580.203187622332,290.101593811166,Entire home/apt,1,4.0,False,10.0,100.0,2.3589,48.86218,0.7701465756449382
317,weekday,243.0329014819648,121.5164507409824,Private room,1,2.0,False,9.0,100.0,2.35845,48.8654,1.0673423028956628
318,weekday,744.9436107745363,372.47180538726815,Entire home/apt,2,6.0,False,9.0,88.0,2.35918,48.86724,1.276924108358925
319,weekday,1100.5219498555318,550.2609749277659,Entire home/apt,1,2.0,False,9.0,95.0,2.31002,48.87067,3.504032524274093
320,weekday,451.81284369465936,225.90642184732968,Entire home/apt,1,2.0,False,6.0,80.0,2.3616200000000003,48.86251,0.9274476924239096
321,weekday,331.1119396029453,165.55596980147266,Entire home/apt,0,3.0,False,10.0,93.0,2.3618900000000003,48.861740000000005,0.8835042200167681
322,weekday,321.79140646845,160.895703234225,Entire home/apt,0,2.0,False,7.0,60.0,2.32659,48.87645,2.926670896394239
323,weekday,432.0067107838569,216.00335539192844,Entire home/apt,1,4.0,False,9.0,90.0,2.32513,48.87575,2.941066717879408
324,weekday,336.00521949855533,168.00260974927767,Entire home/apt,0,2.0,False,6.0,60.0,2.32635,48.87611,2.909910494463718
325,weekday,255.8486345418958,127.9243172709479,Private room,1,2.0,False,6.0,75.0,2.36232,48.86162,0.89926455785868
326,weekday,347.4228725883121,173.71143629415604,Entire home/apt,0,2.0,False,9.0,92.0,2.32905,48.85377,1.765855091637614
327,weekday,753.0990772672197,376.54953863360987,Entire home/apt,2,4.0,False,10.0,95.0,2.34809,48.86321,0.8136346225040808
328,weekday,254.4505545717215,127.22527728586076,Entire home/apt,0,3.0,False,10.0,93.0,2.34856,48.86473,0.9579938356104718
329,weekday,489.7940162177277,244.89700810886384,Entire home/apt,1,4.0,False,8.0,80.0,2.335,48.868,1.8192124091532835
330,weekday,298.9561002889365,149.47805014446826,Entire home/apt,0,2.0,False,9.0,91.0,2.3544400000000003,48.87069,1.5749152742237749
331,weekday,531.7364153229565,265.86820766147827,Entire home/apt,1,4.0,False,9.0,96.0,2.34691,48.86882,1.4277926967725134
332,weekday,333.6750862149315,166.83754310746576,Entire home/apt,1,4.0,False,9.0,82.0,2.34869,48.86788,1.292338737262145
333,weekday,287.07242054245506,143.53621027122753,Entire home/apt,0,2.0,True,9.0,92.0,2.35218,48.86425,0.8550817033073331
334,weekday,316.6651132444776,158.3325566222388,Entire home/apt,0,3.0,True,10.0,95.0,2.3558,48.86534,1.0006517849399137
335,weekday,267.96532761673967,133.98266380836984,Entire home/apt,1,2.0,False,8.0,79.0,2.35612,48.86677,1.1609145829724563
336,weekday,261.90698107931775,130.95349053965887,Entire home/apt,1,3.0,False,10.0,94.0,2.35388,48.87411,1.9519667435502048
337,weekday,287.3054338708174,143.6527169354087,Private room,1,2.0,False,8.0,88.0,2.33166,48.87062,2.198257377683928
338,weekday,183.1484760928325,91.57423804641626,Entire home/apt,0,2.0,False,8.0,70.0,2.35969,48.866620000000005,1.2281403227305667
339,weekday,544.3191350545252,272.1595675272626,Entire home/apt,1,4.0,False,9.0,90.0,2.34965,48.86538,1.005700505659874
340,weekday,336.00521949855533,168.00260974927767,Entire home/apt,1,4.0,False,9.0,89.0,2.31677,48.8737,3.254136688643173
341,weekday,436.6669773511045,218.33348867555225,Entire home/apt,1,4.0,False,10.0,100.0,2.3077400000000003,48.87262,3.752387193652512
342,weekday,257.0137011837077,128.50685059185386,Private room,1,2.0,False,9.0,92.0,2.34432,48.87247,1.872785809472938
343,weekday,195.4981824960388,97.7490912480194,Entire home/apt,0,3.0,False,9.0,88.0,2.36402,48.86429,1.192027042184099
344,weekday,492.3571628297139,246.17858141485695,Entire home/apt,0,4.0,False,9.0,93.0,2.34833,48.87026,1.5562794524704653
345,weekday,248.625221362662,124.312610681331,Entire home/apt,0,2.0,False,10.0,97.0,2.34873,48.86869,1.379505286035087
346,weekday,497.9494827104111,248.97474135520554,Entire home/apt,1,4.0,False,9.0,91.0,2.32677,48.87461,2.766345576800462
347,weekday,242.7998881536024,121.3999440768012,Private room,1,2.0,False,10.0,100.0,2.34656,48.86161,0.7212409230222591
348,weekday,329.9468729611334,164.9734364805667,Entire home/apt,2,3.0,False,8.0,82.0,2.34952,48.86448,0.910931551938494
349,weekday,764.7497436853388,382.3748718426694,Entire home/apt,2,6.0,False,9.0,87.0,2.34393,48.86949,1.575432764759313
350,weekday,473.7160965607233,236.85804828036166,Entire home/apt,1,3.0,True,9.0,93.0,2.33592,48.85226,1.3239149128629708
351,weekday,426.1813775747973,213.09068878739865,Entire home/apt,1,2.0,False,9.0,94.0,2.347,48.867,1.2339820970751278
352,weekday,254.21754124335916,127.10877062167958,Entire home/apt,1,2.0,True,10.0,97.0,2.34096,48.85596,0.8671968515514278
353,weekday,530.5713486811446,265.2856743405723,Entire home/apt,1,3.0,False,10.0,100.0,2.3422,48.861,0.9171773867071172
354,weekday,386.80212508155466,193.40106254077733,Entire home/apt,0,2.0,False,9.0,87.0,2.34957,48.86484,0.9487236280647384
355,weekday,507.2700158449064,253.6350079224532,Entire home/apt,1,2.0,False,10.0,98.0,2.35826,48.858340000000005,0.4499406507693891
356,weekday,413.3656445148663,206.68282225743314,Entire home/apt,1,2.0,False,10.0,100.0,2.30681,48.86941,3.65922776987008
357,weekday,411.2685245596048,205.6342622798024,Entire home/apt,1,2.0,False,9.0,82.0,2.33051,48.87444,2.570443043414954
358,weekday,828.3623823282692,414.1811911641346,Entire home/apt,2,6.0,False,9.0,96.0,2.31748,48.87441,3.259496345775051
359,weekday,654.0684127132072,327.0342063566036,Entire home/apt,1,4.0,False,9.0,92.0,2.33748,48.86702,1.6136974656117922
360,weekday,609.0968403392674,304.5484201696337,Entire home/apt,3,6.0,False,10.0,100.0,2.36586,48.86141,1.1023543028000786
361,weekday,554.8047348308323,277.40236741541617,Entire home/apt,1,4.0,True,9.0,100.0,2.3573,48.867340000000006,1.243300899241696
362,weekday,637.2914530711157,318.64572653555786,Entire home/apt,3,4.0,False,9.0,97.0,2.35268,48.86589,1.0364209867878538
363,weekday,219.73156864572653,109.86578432286326,Private room,0,2.0,False,9.0,92.0,2.3456900000000003,48.85248,0.688731088107057
364,weekday,253.0524746015472,126.5262373007736,Entire home/apt,1,2.0,False,10.0,96.0,2.34662,48.86861,1.4121866280728987
365,weekday,987.0444589430516,493.5222294715258,Entire home/apt,2,6.0,False,10.0,100.0,2.31752,48.87146,3.068564800136354
366,weekday,331.1119396029453,165.55596980147266,Entire home/apt,0,4.0,False,8.0,77.0,2.36332,48.86104,0.9213412862622278
367,weekday,289.4025538260789,144.70127691303944,Entire home/apt,0,2.0,False,8.0,100.0,2.36564,48.86303,1.187720079093331
368,weekday,497.9494827104111,248.97474135520554,Entire home/apt,1,3.0,False,8.0,40.0,2.34367,48.869690000000006,1.6035249568716423
369,weekday,461.13337682915466,230.56668841457733,Entire home/apt,0,2.0,False,10.0,86.0,2.33813,48.85459,1.0944706046181951
