,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
19,weekend,318.29620654301425,159.14810327150713,Entire home/apt,0,2.0,False,9.0,94.0,2.34119,48.86274,1.090576484690965
20,weekend,394.7245782458757,197.36228912293785,Entire home/apt,1,2.0,False,9.0,89.0,2.33927,48.85487,1.0063938240793138
21,weekend,287.07242054245506,143.53621027122753,Private room,1,2.0,False,10.0,94.0,2.34349,48.87597,2.261277593049277
22,weekend,305.71348681144565,152.85674340572282,Private room,1,2.0,False,9.0,83.0,2.32478,48.85609,2.052144496976536
23,weekend,866.8095815080623,433.4047907540311,Entire home/apt,2,6.0,False,10.0,88.0,2.35136,48.86722,1.1886165622128542
24,weekend,866.8095815080623,433.4047907540311,Entire home/apt,2,6.0,False,10.0,89.0,2.35289,48.86893,1.3743887758876296
25,weekend,373.98639202162366,186.99319601081183,Entire home/apt,1,2.0,True,10.0,98.0,2.35258,48.87335,1.8657365830145067
26,weekend,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,9.0,91.0,2.34905,48.867740000000005,1.2713054699211206
27,weekend,382.1418585143071,191.07092925715355,Entire home/apt,1,4.0,False,10.0,97.0,2.33218,48.85378,1.5401284461491818
28,weekend,426.4143909031597,213.20719545157985,Entire home/apt,2,3.0,False,9.0,97.0,2.32912,48.85732,1.7350886679898017
29,weekend,486.5318296206543,243.26591481032716,Entire home/apt,0,4.0,False,9.0,95.0,2.35327,48.8537,0.3210399211749608
30,weekend,169.63370304781435,84.81685152390718,Entire home/apt,0,2.0,True,10.0,95.0,2.36095,48.8631,0.9431801994736608
31,weekend,289.4025538260789,144.70127691303944,Entire home/apt,0,2.0,False,8.0,88.0,2.3566700000000003,48.86327,0.7988180330884639
32,weekend,507.037002516544,253.518501258272,Entire home/apt,2,3.0,True,10.0,94.0,2.31215,48.87865,3.858843917800456
33,weekend,318.29620654301425,159.14810327150713,Entire home/apt,1,2.0,False,9.0,90.0,2.318,48.871,3.011451316175959
34,weekend,792.4783297604623,396.23916488023116,Private room,2,4.0,False,9.0,92.0,2.3599,48.86432,1.0090467895660862
35,weekend,1121.2601360797837,560.6300680398919,Entire home/apt,3,6.0,False,9.0,91.0,2.3511,48.86941,1.4328130449429606
36,weekend,711.1566781619908,355.5783390809954,Entire home/apt,2,6.0,False,9.0,84.0,2.361,48.862,0.8551872014115026
37,weekend,697.4088917886103,348.70444589430514,Private room,1,4.0,False,10.0,92.0,2.321,48.869,2.707759398134474
38,weekend,428.5115108584211,214.25575542921055,Private room,1,3.0,False,9.0,82.0,2.321,48.869,2.707752367447614
39,weekend,312.7038866623171,156.35194333115854,Entire home/apt,0,2.0,False,9.0,93.0,2.36003,48.85463,0.5760833588541148
40,weekend,735.6230776400411,367.81153882002053,Entire home/apt,1,2.0,True,10.0,98.0,2.31622,48.871390000000005,3.14520957018142
41,weekend,660.1267592506291,330.06337962531455,Entire home/apt,1,3.0,True,10.0,97.0,2.34744,48.86212,0.7297662606743798
42,weekend,560.6300680398919,280.3150340199459,Entire home/apt,1,4.0,False,10.0,96.0,2.331,48.87,2.184924353071191
43,weekend,291.7326871097027,145.86634355485134,Entire home/apt,1,2.0,False,9.0,90.0,2.35246,48.86979,1.4701103051476636
44,weekend,465.5606300680399,232.78031503401996,Entire home/apt,2,4.0,False,9.0,87.0,2.3402700000000003,48.8716,1.905273433481092
45,weekend,560.6300680398919,280.3150340199459,Entire home/apt,1,4.0,False,10.0,96.0,2.331,48.87,2.18492170578598
46,weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,91.0,2.34478,48.87276,1.8925590697217995
47,weekend,663.6219591760649,331.81097958803247,Entire home/apt,1,6.0,False,9.0,85.0,2.329,48.853,1.7864887631675548
48,weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,9.0,90.0,2.34647,48.87191,1.7666684950385811
49,weekend,576.9410010252586,288.4705005126293,Entire home/apt,2,6.0,False,9.0,96.0,2.32167,48.855540000000005,2.282466248808617
50,weekend,474.8811632025352,237.4405816012676,Entire home/apt,1,4.0,False,9.0,95.0,2.33149,48.86919,2.097561280152738
51,weekend,559.46500139808,279.73250069904,Entire home/apt,1,5.0,False,9.0,95.0,2.35181,48.86725,1.1895889620124065
52,weekend,948.8302730916208,474.4151365458104,Entire home/apt,2,6.0,False,10.0,95.0,2.35011,48.8669,1.1648511675162567
53,weekend,571.1156678161991,285.55783390809955,Entire home/apt,1,5.0,False,9.0,90.0,2.35279,48.86813,1.285412567295168
54,weekend,527.0761487557088,263.5380743778544,Entire home/apt,1,5.0,False,9.0,93.0,2.35122,48.86638,1.0966039227128457
55,weekend,546.649268338149,273.3246341690745,Entire home/apt,1,4.0,False,9.0,91.0,2.33177,48.87529,2.588202129390525
56,weekend,434.3368440674807,217.16842203374034,Entire home/apt,1,2.0,False,10.0,100.0,2.36291,48.86257,1.0005737681549658
57,weekend,277.9849007363221,138.99245036816106,Entire home/apt,1,2.0,True,10.0,93.0,2.34484,48.85072,0.8711148935758506
58,weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,93.0,2.3458900000000003,48.87187,1.7739416594400736
59,weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,94.0,2.34468,48.87152,1.764402007099403
60,weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,91.0,2.34426,48.8717,1.7937398744813342
61,weekend,590.4557740702768,295.2278870351384,Entire home/apt,2,4.0,True,9.0,94.0,2.36585,48.86462,1.313472807900209
62,weekend,393.79252493242615,196.89626246621307,Private room,1,4.0,False,8.0,87.0,2.30765,48.8733,3.794671327328564
63,weekend,405.4431913505453,202.72159567527265,Private room,1,2.0,False,10.0,88.0,2.321,48.869,2.70777112225185
64,weekend,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,9.0,92.0,2.34838,48.86795,1.3052907555668445
65,weekend,254.6835679000839,127.34178395004194,Entire home/apt,0,2.0,False,10.0,94.0,2.36512,48.86234,1.1115997144544894
66,weekend,596.5141206076988,298.2570603038494,Entire home/apt,0,2.0,False,9.0,93.0,2.32693,48.85929,1.917719403127181
67,weekend,973.7626992263956,486.8813496131978,Entire home/apt,2,5.0,False,9.0,96.0,2.313,48.87,3.275400715794208
68,weekend,606.7667070556436,303.3833535278218,Entire home/apt,1,6.0,False,10.0,96.0,2.341,48.87,1.7240000043438448
69,weekend,399.3848448131233,199.69242240656166,Entire home/apt,1,4.0,False,8.0,85.0,2.32456,48.87373,2.813133259754109
70,weekend,230.21716842203372,115.10858421101686,Entire home/apt,1,2.0,False,10.0,100.0,2.33292,48.87503,2.515327309133297
71,weekend,218.10047534718987,109.05023767359494,Entire home/apt,1,2.0,False,10.0,90.0,2.33332,48.87553,2.544365496312825
72,weekend,349.98601920029824,174.99300960014912,Entire home/apt,0,2.0,False,10.0,91.0,2.30921,48.8733,3.695368127585591
73,weekend,741.2153975207382,370.6076987603691,Entire home/apt,1,2.0,False,10.0,98.0,2.34745,48.86424,0.9372647459315462
74,weekend,210.4110355112313,105.20551775561565,Entire home/apt,1,2.0,False,8.0,88.0,2.35967,48.87231,1.822281502666228
75,weekend,277.9849007363221,138.99245036816106,Private room,1,2.0,True,9.0,93.0,2.34516,48.8673,1.3165229957613112
76,weekend,938.3446733153136,469.1723366576568,Entire home/apt,2,6.0,False,8.0,100.0,2.32083,48.85604,2.3419566795689315
77,weekend,266.334234318203,133.1671171591015,Entire home/apt,0,4.0,False,7.0,79.0,2.35305,48.87025,1.5212608311459308
78,weekend,1187.4359213347004,593.7179606673502,Private room,2,4.0,False,10.0,92.0,2.36534,48.86481,1.3011514085685756
79,weekend,741.4484108491006,370.7242054245503,Entire home/apt,2,4.0,False,9.0,95.0,2.3304,48.86606,1.9493749300152656
80,weekend,298.72308696057416,149.36154348028708,Private room,1,2.0,False,9.0,86.0,2.33724,48.86362,1.381435224227064
81,weekend,695.0787585049865,347.53937925249323,Entire home/apt,2,6.0,False,9.0,87.0,2.3526700000000003,48.86967,1.4566338437294046
82,weekend,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,9.0,89.0,2.361,48.863,0.9369744838019712
83,weekend,814.3815826265262,407.1907913132631,Entire home/apt,1,6.0,False,9.0,92.0,2.35197,48.86961,1.4510696683044089
84,weekend,302.2182868860099,151.10914344300494,Private room,1,3.0,False,9.0,93.0,2.34598,48.87303,1.896222440009812
85,weekend,894.3051542548234,447.1525771274117,Private room,0,2.0,False,9.0,92.0,2.33256,48.86818,1.9643754625547176
86,weekend,868.9067014633238,434.4533507316619,Private room,1,2.0,False,10.0,87.0,2.3306,48.86875,2.114870820911843
87,weekend,1274.349892813869,637.1749464069345,Private room,2,4.0,False,10.0,80.0,2.33091,48.86978,2.1731223478388424
88,weekend,317.13113990120235,158.56556995060117,Entire home/apt,1,3.0,False,9.0,89.0,2.32855,48.87944,3.10067279578566
89,weekend,438.2980706496412,219.1490353248206,Entire home/apt,1,4.0,False,9.0,91.0,2.36405,48.86971,1.679904322147735
90,weekend,814.3815826265262,407.1907913132631,Entire home/apt,2,6.0,False,9.0,91.0,2.35246,48.86823,1.2966980229845495
91,weekend,848.1685152390717,424.08425761953583,Entire home/apt,1,3.0,False,10.0,100.0,2.34626,48.85943,0.572409201901781
92,weekend,706.7294249231056,353.3647124615528,Entire home/apt,1,3.0,False,10.0,100.0,2.33237,48.87231,2.301333133589293
93,weekend,369.326125454376,184.663062727188,Entire home/apt,1,2.0,False,9.0,89.0,2.34675,48.8582,0.4758247977555661
94,weekend,970.9665392860472,485.4832696430236,Entire home/apt,2,4.0,False,10.0,100.0,2.3497,48.86899,1.398984608647593
95,weekend,1169.9599217075215,584.9799608537608,Entire home/apt,3,6.0,False,9.0,89.0,2.36286,48.86478,1.176412885435685
96,weekend,359.0735390064312,179.5367695032156,Entire home/apt,1,4.0,True,10.0,93.0,2.34038,48.8727,2.009754073382803
97,weekend,1193.2612545437598,596.6306272718799,Entire home/apt,1,2.0,False,10.0,100.0,2.33442,48.86672,1.755200053033705
98,weekend,347.4228725883121,173.71143629415604,Entire home/apt,1,2.0,False,10.0,100.0,2.32839,48.86629,2.0879953930416524
99,weekend,346.49081927486253,173.24540963743127,Private room,1,2.0,False,10.0,94.0,2.32826,48.87809,2.99159304258718
100,weekend,469.0558299934757,234.52791499673785,Entire home/apt,1,4.0,False,9.0,89.0,2.3566,48.86145,0.6120133593576369
101,weekend,382.1418585143071,191.07092925715355,Entire home/apt,0,2.0,False,9.0,76.0,2.347,48.867,1.2339922691557317
102,weekend,498.1824960387734,249.0912480193867,Entire home/apt,1,4.0,False,8.0,90.0,2.34004,48.85361,0.9883447038148694
103,weekend,397.28772485786186,198.64386242893093,Entire home/apt,1,2.0,True,9.0,97.0,2.36287,48.86218,0.9699531632928168
104,weekend,347.4228725883121,173.71143629415604,Private room,1,2.0,True,10.0,96.0,2.3345700000000003,48.86932,1.9460562762876987
105,weekend,416.860844440302,208.430422220151,Entire home/apt,1,2.0,False,10.0,100.0,2.32424,48.86562,2.3204752225742364
106,weekend,480.70649641159474,240.35324820579737,Entire home/apt,1,4.0,False,9.0,81.0,2.354,48.868,1.2743110396000998
107,weekend,613.9901202348775,306.99506011743875,Entire home/apt,1,3.0,True,10.0,100.0,2.34097,48.87474,2.1971070170904534
108,weekend,372.82132537981175,186.41066268990588,Entire home/apt,1,2.0,True,10.0,98.0,2.339,48.854,1.0479554955194044
109,weekend,275.6547674526983,137.82738372634915,Entire home/apt,0,2.0,False,9.0,92.0,2.33697,48.86796,1.7155162743523509
110,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,9.0,80.0,2.34325,48.86547,1.2102301499697308
111,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,8.0,68.0,2.3432,48.86426,1.1052799500047656
112,weekend,1051.8221642277938,525.9110821138969,Entire home/apt,1,4.0,False,10.0,97.0,2.31434,48.88183,3.9774736120067353
113,weekend,634.7283064591295,317.36415322956475,Private room,1,4.0,False,8.0,100.0,2.31428,48.88318,4.087836443018501
114,weekend,346.49081927486253,173.24540963743127,Private room,1,2.0,False,9.0,89.0,2.342,48.865,1.224794946252266
115,weekend,367.2290054991146,183.6145027495573,Entire home/apt,0,4.0,False,8.0,74.0,2.36,48.862,0.8049168298874372
116,weekend,1170.192935035884,585.096467517942,Private room,1,2.0,False,6.0,73.0,2.33482,48.86646,1.7141273520825215
117,weekend,622.1455867275608,311.0727933637804,Entire home/apt,1,4.0,False,9.0,91.0,2.35133,48.86786,1.2596825868174883
118,weekend,838.614968776214,419.307484388107,Entire home/apt,2,4.0,True,10.0,98.0,2.33874,48.85563,1.0326688479639643
119,weekend,277.9849007363221,138.99245036816106,Entire home/apt,0,2.0,False,9.0,97.0,2.357,48.86814,1.3238276006320742
120,weekend,364.8988722154907,182.44943610774536,Entire home/apt,0,2.0,False,9.0,82.0,2.30837,48.86968,3.566319260248217
121,weekend,413.3656445148663,206.68282225743314,Entire home/apt,1,3.0,False,9.0,80.0,2.30853,48.87141,3.638634928738988
122,weekend,353.2482057973716,176.6241028986858,Entire home/apt,0,2.0,False,8.0,93.0,2.30809,48.87189,3.691717956891887
123,weekend,353.2482057973716,176.6241028986858,Entire home/apt,0,2.0,False,9.0,78.0,2.31015,48.86982,3.454184530006625
124,weekend,324.35455308043623,162.17727654021812,Private room,1,2.0,False,9.0,92.0,2.337,48.854,1.1898166246119009
125,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,10.0,83.0,2.34208,48.85078,1.012952013677544
126,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,9.0,87.0,2.34241,48.85158,0.9392728979747909
127,weekend,336.00521949855533,168.00260974927767,Private room,1,2.0,False,10.0,100.0,2.353,48.86600000000001,1.0488065765408046
128,weekend,341.5975393792525,170.79876968962625,Entire home/apt,1,4.0,False,8.0,89.0,2.35679,48.86757,1.2586214287929902
129,weekend,238.13962158635476,119.06981079317738,Entire home/apt,0,3.0,False,9.0,87.0,2.3486700000000003,48.87537,2.111537515988826
130,weekend,456.473110261907,228.2365551309535,Private room,1,2.0,False,9.0,87.0,2.32812,48.87854,3.0378138588673425
131,weekend,552.4746015472085,276.23730077360426,Entire home/apt,1,4.0,False,9.0,93.0,2.3516,48.8676,1.2293724988418389
132,weekend,357.4424457078945,178.72122285394724,Entire home/apt,0,2.0,False,10.0,70.0,2.357,48.864,0.8832741272747135
133,weekend,282.4121539752074,141.2060769876037,Private room,2,3.0,False,9.0,90.0,2.337,48.854,1.1898197364465306
134,weekend,628.90297325007,314.451486625035,Entire home/apt,0,6.0,False,9.0,87.0,2.354,48.868,1.2742817667929762
135,weekend,529.4062820393327,264.70314101966636,Entire home/apt,1,5.0,False,9.0,80.0,2.357,48.864,0.8832443062899539
136,weekend,463.23049678441606,231.61524839220803,Private room,1,4.0,False,9.0,89.0,2.35604,48.86693,1.1770924765789952
137,weekend,345.0927393046882,172.5463696523441,Entire home/apt,1,4.0,False,9.0,84.0,2.342,48.868,1.4955266816238764
138,weekend,492.3571628297139,246.17858141485695,Entire home/apt,1,4.0,False,9.0,96.0,2.33191,48.877,2.7376378598221405
139,weekend,484.2016963370305,242.10084816851526,Entire home/apt,1,4.0,False,9.0,93.0,2.33525,48.86783,1.7929024056729292
140,weekend,385.8700717681052,192.9350358840526,Entire home/apt,0,2.0,False,9.0,91.0,2.33662,48.86767,1.7095292915156164
141,weekend,532.9014819647684,266.4507409823842,Entire home/apt,1,4.0,False,9.0,94.0,2.34311,48.86178,0.9140096143218132
142,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,10.0,90.0,2.357,48.864,0.8832630567275269
143,weekend,529.4062820393327,264.70314101966636,Entire home/apt,1,4.0,False,8.0,100.0,2.357,48.864,0.8832601532626411
144,weekend,173.36191630161247,86.68095815080623,Private room,1,2.0,True,10.0,98.0,2.3658200000000003,48.86682,1.4895295031496345
145,weekend,324.35455308043623,162.17727654021812,Private room,2,3.0,False,9.0,89.0,2.337,48.854,1.1898043214309997
146,weekend,390.5303383353528,195.2651691676764,Private room,1,2.0,False,9.0,89.0,2.3285400000000003,48.87837,3.0043746307722574
147,weekend,530.5713486811446,265.2856743405723,Entire home/apt,1,4.0,False,9.0,96.0,2.34388,48.86196,0.884517418004898
148,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,10.0,96.0,2.35459,48.86552,1.0044163521883425
149,weekend,295.4609003635008,147.7304501817504,Entire home/apt,0,2.0,False,9.0,88.0,2.35725,48.86596,1.0951890016043748
150,weekend,1362.4289309348496,681.2144654674248,Entire home/apt,2,6.0,False,9.0,91.0,2.34441,48.85552,0.6224711784125724
151,weekend,403.11305806692144,201.55652903346072,Entire home/apt,1,2.0,True,10.0,96.0,2.343,48.853,0.8175294201675678
152,weekend,263.07204772112965,131.53602386056482,Private room,1,2.0,False,9.0,82.0,2.33716,48.87697,2.5399034323039684
153,weekend,706.7294249231056,353.3647124615528,Entire home/apt,2,4.0,False,10.0,100.0,2.35136,48.87043,1.54446567273236
154,weekend,529.4062820393327,264.70314101966636,Entire home/apt,1,4.0,False,10.0,100.0,2.357,48.864,0.8832463051313603
155,weekend,357.4424457078945,178.72122285394724,Entire home/apt,0,2.0,False,9.0,80.0,2.357,48.864,0.8832305743347776
156,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,9.0,83.0,2.357,48.864,0.8832510281775344
157,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,9.0,95.0,2.357,48.864,0.8832427584032104
158,weekend,405.4431913505453,202.72159567527265,Entire home/apt,1,3.0,False,10.0,100.0,2.357,48.864,0.8832473744913911
159,weekend,357.4424457078945,178.72122285394724,Entire home/apt,0,2.0,False,6.0,80.0,2.357,48.864,0.8832486127005152
160,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,9.0,85.0,2.357,48.864,0.883252441716496
161,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,10.0,100.0,2.357,48.864,0.8832549545799299
162,weekend,608.1647870258179,304.08239351290894,Entire home/apt,1,4.0,True,9.0,97.0,2.31541,48.87256,3.2648826399713595
163,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,10.0,94.0,2.357,48.864,0.8832532927946304
164,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,9.0,90.0,2.357,48.864,0.8832564381459221
165,weekend,320.3933264982757,160.19666324913786,Private room,1,2.0,False,10.0,97.0,2.3625,48.86447,1.1330167567878442
166,weekend,596.5141206076988,298.2570603038494,Entire home/apt,0,2.0,False,10.0,80.0,2.32855,48.85948,1.804151129653769
167,weekend,413.3656445148663,206.68282225743314,Entire home/apt,0,2.0,False,8.0,75.0,2.3487400000000003,48.85852,0.3653599162272471
168,weekend,413.3656445148663,206.68282225743314,Entire home/apt,0,2.0,False,8.0,60.0,2.3478,48.85937,0.4782601108838973
169,weekend,1112.1726162736509,556.0863081368254,Entire home/apt,1,4.0,False,9.0,95.0,2.33863,48.85586,1.0384645016248766
170,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,8.0,71.0,2.357,48.864,0.883264828358758
171,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,8.0,73.0,2.357,48.864,0.8832579334944693
172,weekend,699.7390250722342,349.8695125361171,Entire home/apt,2,4.0,True,10.0,99.0,2.34045,48.87474,2.2123645998961163
173,weekend,333.2090595582067,166.60452977910336,Entire home/apt,1,4.0,False,9.0,93.0,2.32527,48.87375,2.7766272526878004
174,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,10.0,76.0,2.32692,48.8736,2.67826270510784
175,weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,6.0,50.0,2.3267900000000004,48.87187,2.5530684954671594
176,weekend,489.7940162177277,244.89700810886384,Entire home/apt,1,4.0,False,8.0,85.0,2.354,48.868,1.2742766401211492
177,weekend,339.50041942399105,169.75020971199552,Entire home/apt,0,2.0,False,8.0,60.0,2.35638,48.86374,0.8407758958753727
178,weekend,420.3560443657377,210.17802218286886,Entire home/apt,1,2.0,False,7.0,75.0,2.35766,48.858,0.3941027576991526
179,weekend,875.6640879858328,437.8320439929164,Entire home/apt,3,6.0,False,10.0,100.0,2.31179,48.88167,4.09986640724036
180,weekend,339.50041942399105,169.75020971199552,Entire home/apt,1,4.0,False,9.0,89.0,2.3580400000000004,48.86316,0.8294220265729418
181,weekend,324.35455308043623,162.17727654021812,Entire home/apt,1,2.0,True,10.0,99.0,2.36055,48.86601,1.1956589437519034
182,weekend,754.0311305806692,377.0155652903346,Entire home/apt,0,3.0,False,10.0,95.0,2.3287,48.85874,1.7803172931492597
183,weekend,277.9849007363221,138.99245036816106,Private room,1,2.0,True,10.0,80.0,2.3280000000000003,48.872,2.49748557530146
184,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,4.0,False,9.0,88.0,2.358,48.864,0.9117626062193828
185,weekend,300.3541802591108,150.1770901295554,Entire home/apt,0,2.0,False,9.0,91.0,2.35038,48.8515,0.5894092327549344
186,weekend,324.35455308043623,162.17727654021812,Entire home/apt,1,2.0,False,9.0,92.0,2.36477,48.8616,1.0444634271591888
187,weekend,742.6134774909125,371.30673874545624,Entire home/apt,0,3.0,False,10.0,93.0,2.32899,48.85677,1.7427776627945977
188,weekend,775.9343834467331,387.96719172336657,Entire home/apt,2,6.0,True,10.0,95.0,2.36625,48.86146,1.1300740301858354
189,weekend,616.0872401901389,308.04362009506946,Entire home/apt,1,4.0,False,9.0,87.0,2.34436,48.8608,0.7744962336597384
190,weekend,414.7637244850405,207.38186224252024,Entire home/apt,1,4.0,False,9.0,91.0,2.35648,48.85876,0.3667010183355603
191,weekend,393.79252493242615,196.89626246621307,Entire home/apt,2,6.0,False,7.0,86.0,2.3483400000000003,48.8702,1.5496211588184758
192,weekend,296.3929536769504,148.1964768384752,Entire home/apt,2,4.0,False,8.0,87.0,2.32077,48.87839,3.374163272462233
193,weekend,414.7637244850405,207.38186224252024,Entire home/apt,1,4.0,False,10.0,93.0,2.35366,48.86956,1.4459481129718443
194,weekend,283.5772206170193,141.78861030850965,Entire home/apt,0,2.0,False,10.0,91.0,2.35802,48.86271,0.784853263608429
195,weekend,331.34495293130766,165.67247646565383,Entire home/apt,0,2.0,True,10.0,95.0,2.36378,48.86476,1.2184497737057645
196,weekend,848.8675552241589,424.43377761207944,Entire home/apt,2,4.0,True,10.0,98.0,2.33619,48.87051,1.9689953453663207
197,weekend,507.2700158449064,253.6350079224532,Entire home/apt,1,2.0,False,8.0,92.0,2.3482,48.86611,1.1120367537390732
198,weekend,416.860844440302,208.430422220151,Entire home/apt,1,4.0,False,9.0,90.0,2.34277,48.87021,1.6839428320940852
199,weekend,297.32500699039986,148.66250349519993,Private room,1,2.0,False,8.0,80.0,2.366,48.864,1.2758773864651962
200,weekend,261.440954422593,130.7204772112965,Private room,1,2.0,False,10.0,98.0,2.366,48.864,1.275862292540224
201,weekend,382.3748718426694,191.1874359213347,Private room,1,4.0,False,9.0,94.0,2.35895,48.87248,1.826577863493744
202,weekend,254.6835679000839,127.34178395004194,Entire home/apt,1,2.0,False,9.0,96.0,2.3532900000000003,48.86788,1.258264575665762
203,weekend,830.4595022835307,415.22975114176535,Entire home/apt,2,6.0,False,9.0,87.0,2.35605,48.86672,1.154403377019607
204,weekend,359.0735390064312,179.5367695032156,Private room,1,2.0,False,10.0,99.0,2.34,48.873000000000005,2.052111429250388
205,weekend,438.0650573212788,219.0325286606394,Entire home/apt,0,4.0,True,10.0,96.0,2.35425,48.86823,1.301211184044666
206,weekend,657.7966259670053,328.89831298350265,Entire home/apt,1,5.0,False,9.0,94.0,2.34762,48.86589,1.1024957716467427
207,weekend,480.70649641159474,240.35324820579737,Entire home/apt,0,3.0,False,10.0,85.0,2.34001,48.86913,1.680202461789235
208,weekend,183.38148942119489,91.69074471059744,Private room,1,2.0,False,9.0,81.0,2.34462,48.87287,1.907846706861016
209,weekend,183.38148942119489,91.69074471059744,Private room,1,2.0,False,5.0,60.0,2.3446,48.87231,1.8492629230271524
210,weekend,389.1322583651785,194.56612918258924,Entire home/apt,1,3.0,False,10.0,100.0,2.34601,48.86932,1.501330736970878
211,weekend,457.4051635753565,228.70258178767824,Entire home/apt,1,5.0,False,9.0,91.0,2.34492,48.86477,1.0775428032362375
212,weekend,333.4420728865691,166.72103644328456,Entire home/apt,1,2.0,False,10.0,90.0,2.34698,48.8669,1.2240562837714646
213,weekend,289.4025538260789,144.70127691303944,Entire home/apt,0,2.0,False,10.0,100.0,2.34603,48.870540000000005,1.629572129940201
214,weekend,248.85823469102436,124.42911734551218,Entire home/apt,0,2.0,False,9.0,96.0,2.35112,48.86914,1.4027789019349342
215,weekend,219.96458197408893,109.98229098704446,Private room,1,2.0,False,9.0,99.0,2.35917,48.86853,1.4108868084086352
216,weekend,308.04362009506946,154.02181004753473,Private room,1,2.0,False,10.0,91.0,2.321,48.869,2.7077728655421964
217,weekend,345.0927393046882,172.5463696523441,Entire home/apt,1,4.0,False,9.0,89.0,2.36327,48.86486,1.2024093738300683
218,weekend,312.7038866623171,156.35194333115854,Entire home/apt,1,2.0,False,10.0,100.0,2.34344,48.87146,1.790793436297336
219,weekend,518.9206822630255,259.46034113151273,Entire home/apt,1,2.0,True,10.0,96.0,2.33412,48.86832,1.8903577926813684
220,weekend,406.3752446639948,203.1876223319974,Entire home/apt,0,2.0,False,8.0,82.0,2.331,48.865,1.850143578609836
221,weekend,532.9014819647684,266.4507409823842,Entire home/apt,1,4.0,False,10.0,95.0,2.34846,48.8686,1.3741150915195577
222,weekend,390.5303383353528,195.2651691676764,Private room,1,2.0,False,8.0,87.0,2.3649,48.8644,1.246199022417664
223,weekend,329.9468729611334,164.9734364805667,Entire home/apt,1,2.0,False,10.0,98.0,2.30877,48.875690000000006,3.862820400531662
224,weekend,497.9494827104111,248.97474135520554,Entire home/apt,1,5.0,False,9.0,93.0,2.35227,48.86407,0.8348175731543456
225,weekend,327.61673967750954,163.80836983875477,Entire home/apt,1,2.0,False,9.0,84.0,2.33593,48.86597,1.6167801657394811
226,weekend,289.4025538260789,144.70127691303944,Entire home/apt,1,2.0,True,10.0,98.0,2.34876,48.86581,1.0682896287959116
227,weekend,327.61673967750954,163.80836983875477,Entire home/apt,1,2.0,True,9.0,94.0,2.35927,48.8677,1.326905920873418
228,weekend,218.10047534718987,109.05023767359494,Private room,1,2.0,False,9.0,85.0,2.33905,48.85371,1.0537092104756984
229,weekend,497.9494827104111,248.97474135520554,Entire home/apt,1,4.0,False,9.0,93.0,2.34781,48.86047,0.5650971154804806
230,weekend,489.7940162177277,244.89700810886384,Entire home/apt,1,5.0,False,10.0,97.0,2.3567,48.86572,1.0580248313115723
231,weekend,718.1470780128624,359.0735390064312,Entire home/apt,1,4.0,False,9.0,93.0,2.341,48.865,1.2732519285119577
232,weekend,586.261534159754,293.130767079877,Entire home/apt,1,2.0,False,9.0,94.0,2.3321,48.86831,1.9992986914479929
233,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,10.0,100.0,2.3606,48.86244,0.8707135004379156
234,weekend,460.90036350079225,230.45018175039613,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422492509809315
235,weekend,504.9398825612825,252.46994128064125,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422477210368025
236,weekend,593.018920682263,296.5094603411315,Private room,1,2.0,True,10.0,100.0,2.3280000000000003,48.871,2.422508456740778
